tracking_id,Gene_symbol,PairingNumber
ENSG00000171551,ECEL1,14022
ENSG00000162298,SYVN1,14023
ENSG00000197702,PARVA,14024
ENSG00000004777,ARHGAP33,14025
ENSG00000167447,SMG8,14026
ENSG00000186910,SERPINA11,14027
ENSG00000173432,SAA1,14028
ENSG00000170054,SERPINA9,14029
ENSG00000150625,GPM6A,14030
ENSG00000271271,UGT2A2,14031
ENSG00000068489,PRR11,14032
ENSG00000173610,UGT2A1,14033
ENSG00000240864,IGKV1-16,14034
ENSG00000240864,IGKV1-16,14035
ENSG00000240864,IGKV1-16,14036
ENSG00000240382,IGKV1-17,14037
ENSG00000240382,IGKV1-17,14038
ENSG00000240382,IGKV1-17,14039
ENSG00000148700,ADD3,14040
ENSG00000108506,INTS2,14041
ENSG00000239951,IGKV3-20,14042
ENSG00000101460,MAP1LC3A,14043
ENSG00000115009,CCL20,14044
ENSG00000140391,TSPAN3,14045
ENSG00000135269,TES,14046
ENSG00000135269,TES,14047
ENSG00000135269,TES,14048
ENSG00000128908,INO80,14049
ENSG00000184304,PRKD1,14050
ENSG00000064763,FAR2,14051
ENSG00000107731,UNC5B,14052
ENSG00000102007,PLP2,14053
ENSG00000102007,PLP2,14054
ENSG00000173653,RCE1,14055
ENSG00000012211,PRICKLE3,14056
ENSG00000184949,FAM227A,14057
ENSG00000172867,KRT2,14058
ENSG00000123144,TRIR,14059
ENSG00000123143,PKN1,14060
ENSG00000184708,EIF4ENIF1,14061
ENSG00000167768,KRT1,14062
ENSG00000262919,CCNQ,14063
ENSG00000198356,GET3,14064
ENSG00000211611,IGKV6-21,14065
ENSG00000211611,IGKV6-21,14066
ENSG00000211611,IGKV6-21,14067
ENSG00000211611,IGKV6-21,14068
ENSG00000211611,IGKV6-21,14069
ENSG00000105971,CAV2,14070
ENSG00000149806,FAU,14071
ENSG00000187079,TEAD1,14072
ENSG00000153406,NMRAL1,14073
ENSG00000151657,KIN,14074
ENSG00000185475,TMEM179B,14075
ENSG00000087502,ERGIC2,14076
ENSG00000011258,MBTD1,14077
ENSG00000169255,B3GALNT1,14078
ENSG00000171604,CXXC5,14079
ENSG00000162227,TAF6L,14080
ENSG00000250803,AC010255.3,14081
ENSG00000069122,ADGRF5,14082
ENSG00000182973,CNOT10,14083
ENSG00000162521,RBBP4,14084
ENSG00000129315,CCNT1,14085
ENSG00000080224,EPHA6,14086
ENSG00000197889,MEIG1,14087
ENSG00000109458,GAB1,14088
ENSG00000164185,ZNF474,14089
ENSG00000115884,SDC1,14090
ENSG00000174891,RSRC1,14091
ENSG00000145826,LECT2,14092
ENSG00000140545,MFGE8,14093
ENSG00000168569,TMEM223,14094
ENSG00000172199,OR8U1,14095
ENSG00000172199,OR8U1,14096
ENSG00000188501,LCTL,14097
ENSG00000219435,CATSPERZ,14098
ENSG00000257987,TEX49,14099
ENSG00000242389,RBMY1E,14100
ENSG00000242389,RBMY1E,14101
ENSG00000242389,RBMY1E,14102
ENSG00000242389,RBMY1E,14103
ENSG00000242389,RBMY1E,14104
ENSG00000242389,RBMY1E,14105
ENSG00000242389,RBMY1E,14106
ENSG00000242389,RBMY1E,14107
ENSG00000242389,RBMY1E,14108
ENSG00000242389,RBMY1E,14109
ENSG00000124256,ZBP1,14110
ENSG00000132561,MATN2,14111
ENSG00000182450,KCNK4,14112
ENSG00000151136,BTBD11,14113
ENSG00000138061,CYP1B1,14114
ENSG00000101940,WDR13,14115
ENSG00000162599,NFIA,14116
ENSG00000186300,ZNF555,14117
ENSG00000115596,WNT6,14118
ENSG00000150938,CRIM1,14119
ENSG00000174233,ADCY6,14120
ENSG00000169189,NSMCE1,14121
ENSG00000135324,MRAP2,14122
ENSG00000120709,FAM53C,14123
ENSG00000166166,TRMT61A,14124
ENSG00000132305,IMMT,14125
ENSG00000104522,TSTA3,14126
ENSG00000005249,PRKAR2B,14127
ENSG00000198730,CTR9,14128
ENSG00000064692,SNCAIP,14129
ENSG00000106105,GARS,14130
ENSG00000173715,C11orf80,14131
ENSG00000162366,PDZK1IP1,14132
ENSG00000171055,FEZ2,14133
ENSG00000168779,SHOX2,14134
ENSG00000221947,XKR9,14135
ENSG00000136888,ATP6V1G1,14136
ENSG00000158402,CDC25C,14137
ENSG00000158246,TENT5B,14138
ENSG00000160201,U2AF1,14139
ENSG00000162367,TAL1,14140
ENSG00000157693,TMEM268,14141
ENSG00000135315,CEP162,14142
ENSG00000188869,TMC3,14143
ENSG00000088756,ARHGAP28,14144
ENSG00000006625,GGCT,14145
ENSG00000110321,EIF4G2,14146
ENSG00000117640,MTFR1L,14147
ENSG00000125245,GPR18,14148
ENSG00000164031,DNAJB14,14149
ENSG00000085644,ZNF213,14150
ENSG00000155903,RASA2,14151
ENSG00000118160,SLC8A2,14152
ENSG00000169508,GPR183,14153
ENSG00000173698,ADGRG2,14154
ENSG00000134882,UBAC2,14155
ENSG00000162520,SYNC,14156
ENSG00000136045,PWP1,14157
ENSG00000117155,SSX2IP,14158
ENSG00000156482,RPL30,14159
ENSG00000118162,KPTN,14160
ENSG00000197958,RPL12,14161
ENSG00000171453,POLR1C,14162
ENSG00000122386,ZNF205,14163
ENSG00000100604,CHGA,14164
ENSG00000267673,FDX2,14165
ENSG00000267673,FDX2,14166
ENSG00000080823,MOK,14167
ENSG00000173597,SULT1B1,14168
ENSG00000281039,AC005154.5,14169
ENSG00000153982,GDPD1,14170
ENSG00000006611,USH1C,14171
ENSG00000134987,WDR36,14172
ENSG00000267303,AC011511.4,14173
ENSG00000267303,AC011511.4,14174
ENSG00000131473,ACLY,14175
ENSG00000141316,SPACA3,14176
ENSG00000163568,AIM2,14177
ENSG00000174442,ZWILCH,14178
ENSG00000183527,PSMG1,14179
ENSG00000110047,EHD1,14180
ENSG00000108510,MED13,14181
ENSG00000113108,APBB3,14182
ENSG00000103310,ZP2,14183
ENSG00000077238,IL4R,14184
ENSG00000161281,COX7A1,14185
ENSG00000110851,PRDM4,14186
ENSG00000169288,MRPL1,14187
ENSG00000070731,ST6GALNAC2,14188
ENSG00000167807,AC011511.1,14189
ENSG00000167807,AC011511.1,14190
ENSG00000220201,ZGLP1,14191
ENSG00000138279,ANXA7,14192
ENSG00000122133,PAEP,14193
ENSG00000167635,ZNF146,14194
ENSG00000137812,KNL1,14195
ENSG00000135521,LTV1,14196
ENSG00000187855,ASCL4,14197
ENSG00000134909,ARHGAP32,14198
ENSG00000152240,HAUS1,14199
ENSG00000189182,KRT77,14200
ENSG00000284526,AC015802.6,14201
ENSG00000115607,IL18RAP,14202
ENSG00000165929,TC2N,14203
ENSG00000118491,ZC2HC1B,14204
ENSG00000162430,SELENON,14205
ENSG00000146005,PSD2,14206
ENSG00000154930,ACSS1,14207
ENSG00000141540,TTYH2,14208
ENSG00000165895,ARHGAP42,14209
ENSG00000162706,CADM3,14210
ENSG00000078804,TP53INP2,14211
ENSG00000140853,NLRC5,14212
ENSG00000100220,RTCB,14213
ENSG00000112419,PHACTR2,14214
ENSG00000204463,BAG6,14215
ENSG00000243449,C4orf48,14216
ENSG00000090316,MAEA,14217
ENSG00000136297,MMD2,14218
ENSG00000138964,PARVG,14219
ENSG00000127423,AUNIP,14220
ENSG00000141456,PELP1,14221
ENSG00000157368,IL34,14222
ENSG00000198246,SLC29A3,14223
ENSG00000185818,NAT8L,14224
ENSG00000173517,PEAK1,14225
ENSG00000152234,ATP5F1A,14226
ENSG00000204052,LRRC73,14227
ENSG00000133962,CATSPERB,14228
ENSG00000198646,NCOA6,14229
ENSG00000182087,TMEM259,14230
ENSG00000142039,CCDC97,14231
ENSG00000124571,XPO5,14232
ENSG00000080031,PTPRH,14233
ENSG00000205336,ADGRG1,14234
ENSG00000160951,PTGER1,14235
ENSG00000077348,EXOSC5,14236
ENSG00000147118,ZNF182,14237
ENSG00000236543,AL354761.1,14238
ENSG00000118733,OLFM3,14239
ENSG00000213088,ACKR1,14240
ENSG00000204007,GLT6D1,14241
ENSG00000171517,LPAR3,14242
ENSG00000135925,WNT10A,14243
ENSG00000255730,AC011462.1,14244
ENSG00000148386,LCN9,14245
ENSG00000140153,WDR20,14246
ENSG00000140153,WDR20,14247
ENSG00000248098,BCKDHA,14248
ENSG00000185069,KRT76,14249
ENSG00000243238,IGKV2-30,14250
ENSG00000243238,IGKV2-30,14251
ENSG00000243238,IGKV2-30,14252
ENSG00000090020,SLC9A1,14253
ENSG00000171450,CDK5R2,14254
ENSG00000183624,HMCES,14255
ENSG00000112902,SEMA5A,14256
ENSG00000171595,DNAI2,14257
ENSG00000027847,B4GALT7,14258
ENSG00000075035,WSCD2,14259
ENSG00000111701,APOBEC1,14260
ENSG00000116032,GRIN3B,14261
ENSG00000101493,ZNF516,14262
ENSG00000147642,SYBU,14263
ENSG00000105048,TNNT1,14264
ENSG00000171489,SPACA5,14265
ENSG00000101464,PIGU,14266
ENSG00000167771,RCOR2,14267
ENSG00000080824,HSP90AA1,14268
ENSG00000166343,MSS51,14269
ENSG00000132613,MTSS2,14270
ENSG00000146839,ZAN,14271
ENSG00000124467,PSG8,14272
ENSG00000124467,PSG8,14273
ENSG00000124467,PSG8,14274
ENSG00000183474,GTF2H2C,14275
ENSG00000144040,SFXN5,14276
ENSG00000092096,SLC22A17,14277
ENSG00000137207,YIPF3,14278
ENSG00000136928,GABBR2,14279
ENSG00000042088,TDP1,14280
ENSG00000105323,HNRNPUL1,14281
ENSG00000130222,GADD45G,14282
ENSG00000149609,C20orf144,14283
ENSG00000169800,RBMY1F,14284
ENSG00000169800,RBMY1F,14285
ENSG00000169800,RBMY1F,14286
ENSG00000169800,RBMY1F,14287
ENSG00000169800,RBMY1F,14288
ENSG00000169800,RBMY1F,14289
ENSG00000169800,RBMY1F,14290
ENSG00000169800,RBMY1F,14291
ENSG00000169800,RBMY1F,14292
ENSG00000169800,RBMY1F,14293
ENSG00000153898,MCOLN2,14294
ENSG00000105726,ATP13A1,14295
ENSG00000171503,ETFDH,14296
ENSG00000153292,ADGRF1,14297
ENSG00000182584,ACTL10,14298
ENSG00000237412,PRSS56,14299
ENSG00000124406,ATP8A1,14300
ENSG00000125967,NECAB3,14301
ENSG00000076864,RAP1GAP,14302
ENSG00000179639,FCER1A,14303
ENSG00000180251,SLC9A4,14304
ENSG00000070526,ST6GALNAC1,14305
ENSG00000196576,PLXNB2,14306
ENSG00000115966,ATF2,14307
ENSG00000130005,GAMT,14308
ENSG00000142731,PLK4,14309
ENSG00000196266,OR10J3,14310
ENSG00000196266,OR10J3,14311
ENSG00000102119,EMD,14312
ENSG00000100842,EFS,14313
ENSG00000176087,SLC35A4,14314
ENSG00000170477,KRT4,14315
ENSG00000174600,CMKLR1,14316
ENSG00000185640,KRT79,14317
ENSG00000171497,PPID,14318
ENSG00000165643,SOHLH1,14319
ENSG00000100029,PES1,14320
ENSG00000109193,SULT1E1,14321
ENSG00000205208,C4orf46,14322
ENSG00000196169,KIF19,14323
ENSG00000205922,ONECUT3,14324
ENSG00000205038,PKHD1L1,14325
ENSG00000100605,ITPK1,14326
ENSG00000139193,CD27,14327
ENSG00000130829,DUSP9,14328
ENSG00000054118,THRAP3,14329
ENSG00000284695,AC108941.2,14330
ENSG00000149488,TMC2,14331
ENSG00000139190,VAMP1,14332
ENSG00000123473,STIL,14333
ENSG00000039987,BEST2,14334
ENSG00000272987,OR5AL1,14335
ENSG00000272987,OR5AL1,14336
ENSG00000272987,OR5AL1,14337
ENSG00000279961,OR5R1,14338
ENSG00000004059,ARF5,14339
ENSG00000164379,FOXQ1,14340
ENSG00000145777,TSLP,14341
ENSG00000100938,GMPR2,14342
ENSG00000150269,OR5M9,14343
ENSG00000150269,OR5M9,14344
ENSG00000198399,ITSN2,14345
ENSG00000173039,RELA,14346
ENSG00000284732,AP002512.3,14347
ENSG00000284732,AP002512.3,14348
ENSG00000140526,ABHD2,14349
ENSG00000174937,OR5M3,14350
ENSG00000174937,OR5M3,14351
ENSG00000135631,RAB11FIP5,14352
ENSG00000169251,NMD3,14353
ENSG00000173113,TRMT112,14354
ENSG00000077721,UBE2A,14355
ENSG00000103043,VAC14,14356
ENSG00000075856,SART3,14357
ENSG00000170423,KRT78,14358
ENSG00000173153,ESRRA,14359
ENSG00000188153,COL4A5,14360
ENSG00000102580,DNAJC3,14361
ENSG00000163497,FEV,14362
ENSG00000137273,FOXF2,14363
ENSG00000139192,TAPBPL,14364
ENSG00000055732,MCOLN3,14365
ENSG00000184344,GDF3,14366
ENSG00000164109,MAD2L1,14367
ENSG00000187569,DPPA3,14368
ENSG00000166090,IL25,14369
ENSG00000115616,SLC9A2,14370
ENSG00000155755,TMEM237,14371
ENSG00000165953,SERPINA12,14372
ENSG00000150627,WDR17,14373
ENSG00000154781,CCDC174,14374
ENSG00000137501,SYTL2,14375
ENSG00000154640,BTG3,14376
ENSG00000165568,AKR1E2,14377
ENSG00000185339,TCN2,14378
ENSG00000129562,DAD1,14379
ENSG00000178982,EIF3K,14380
ENSG00000175155,YPEL2,14381
ENSG00000186416,NKRF,14382
ENSG00000177191,B3GNT8,14383
ENSG00000135409,AMHR2,14384
ENSG00000142784,WDTC1,14385
ENSG00000105341,DMAC2,14386
ENSG00000162643,WDR63,14387
ENSG00000239862,IGKV1-37,14388
ENSG00000239862,IGKV1-37,14389
ENSG00000239862,IGKV1-37,14390
ENSG00000095203,EPB41L4B,14391
ENSG00000242371,IGKV1-39,14392
ENSG00000242371,IGKV1-39,14393
ENSG00000242371,IGKV1-39,14394
ENSG00000151208,DLG5,14395
ENSG00000133980,VRTN,14396
ENSG00000131864,USP29,14397
ENSG00000102287,GABRE,14398
ENSG00000092140,G2E3,14399
ENSG00000159289,GOLGA6A,14400
ENSG00000148143,ZNF462,14401
ENSG00000109686,SH3D19,14402
ENSG00000250799,PRODH2,14403
ENSG00000198855,FICD,14404
ENSG00000163795,ZNF513,14405
ENSG00000153443,UBALD1,14406
ENSG00000146072,TNFRSF21,14407
ENSG00000179562,GCC1,14408
ENSG00000184155,OR10J5,14409
ENSG00000105556,MIER2,14410
ENSG00000115234,SNX17,14411
ENSG00000082126,MPP4,14412
ENSG00000132703,APCS,14413
ENSG00000108406,DHX40,14414
ENSG00000183379,SYNDIG1L,14415
ENSG00000105329,TGFB1,14416
ENSG00000100439,ABHD4,14417
ENSG00000132693,CRP,14418
ENSG00000110583,NAA40,14419
ENSG00000164902,PHAX,14420
ENSG00000158014,SLC30A2,14421
ENSG00000123810,B9D2,14422
ENSG00000128309,MPST,14423
ENSG00000157423,HYDIN,14424
ENSG00000106328,FSCN3,14425
ENSG00000117245,KIF17,14426
ENSG00000204978,ERICH4,14427
ENSG00000142046,TMEM91,14428
ENSG00000137948,BRDT,14429
ENSG00000113966,ARL6,14430
ENSG00000158716,DUSP23,14431
ENSG00000119523,ALG2,14432
ENSG00000160439,RDH13,14433
ENSG00000179242,CDH4,14434
ENSG00000128311,TST,14435
ENSG00000204444,APOM,14436
ENSG00000184459,BPIFC,14437
ENSG00000251546,IGKV1D-39,14438
ENSG00000251546,IGKV1D-39,14439
ENSG00000251546,IGKV1D-39,14440
ENSG00000181036,FCRL6,14441
ENSG00000105402,NAPA,14442
ENSG00000181371,OR5M8,14443
ENSG00000226941,RBMY1J,14444
ENSG00000226941,RBMY1J,14445
ENSG00000226941,RBMY1J,14446
ENSG00000226941,RBMY1J,14447
ENSG00000226941,RBMY1J,14448
ENSG00000226941,RBMY1J,14449
ENSG00000226941,RBMY1J,14450
ENSG00000226941,RBMY1J,14451
ENSG00000226941,RBMY1J,14452
ENSG00000226941,RBMY1J,14453
ENSG00000214300,SPDYE3,14454
ENSG00000214300,SPDYE3,14455
ENSG00000232258,TMEM114,14456
ENSG00000183309,ZNF623,14457
ENSG00000146112,PPP1R18,14458
ENSG00000158022,TRIM63,14459
ENSG00000172000,ZNF556,14460
ENSG00000139737,SLAIN1,14461
ENSG00000102974,CTCF,14462
ENSG00000125503,PPP1R12C,14463
ENSG00000185634,SHC4,14464
ENSG00000106803,SEC61B,14465
ENSG00000106803,SEC61B,14466
ENSG00000105549,THEG,14467
ENSG00000160999,SH2B2,14468
ENSG00000187955,COL14A1,14469
ENSG00000100814,CCNB1IP1,14470
ENSG00000130830,MPP1,14471
ENSG00000163499,CRYBA2,14472
ENSG00000174844,DNAH12,14473
ENSG00000164172,MOCS2,14474
ENSG00000175087,PDIK1L,14475
ENSG00000183496,MEX3B,14476
ENSG00000130997,POLN,14477
ENSG00000145425,RPS3A,14478
ENSG00000044446,PHKA2,14479
ENSG00000141367,CLTC,14480
ENSG00000213085,CFAP45,14481
ENSG00000230601,TEX48,14482
ENSG00000100987,VSX1,14483
ENSG00000198178,CLEC4C,14484
ENSG00000198178,CLEC4C,14485
ENSG00000198178,CLEC4C,14486
ENSG00000198178,CLEC4C,14487
ENSG00000198178,CLEC4C,14488
ENSG00000108684,ASIC2,14489
ENSG00000129991,TNNI3,14490
ENSG00000153820,SPHKAP,14491
ENSG00000144567,RETREG2,14492
ENSG00000166348,USP54,14493
ENSG00000214367,HAUS3,14494
ENSG00000276234,TADA2A,14495
ENSG00000255302,EID1,14496
ENSG00000124260,MAGEA10,14497
ENSG00000013275,PSMC4,14498
ENSG00000158714,SLAMF8,14499
ENSG00000104611,SH2D4A,14500
ENSG00000012061,ERCC1,14501
ENSG00000184897,H1FX,14502
ENSG00000139734,DIAPH3,14503
ENSG00000145734,BDP1,14504
ENSG00000167646,DNAAF3,14505
ENSG00000161048,NAPEPLD,14506
ENSG00000243284,VSIG8,14507
ENSG00000250036,IGKV1D-37,14508
ENSG00000250036,IGKV1D-37,14509
ENSG00000250036,IGKV1D-37,14510
ENSG00000115649,CNPPD1,14511
ENSG00000117000,RLF,14512
ENSG00000189099,PRSS48,14513
ENSG00000124225,PMEPA1,14514
ENSG00000204347,BTBD17,14515
ENSG00000145358,DDIT4L,14516
ENSG00000257008,GPR142,14517
ENSG00000135902,CHRND,14518
ENSG00000073670,ADAM11,14519
ENSG00000100211,CBY1,14520
ENSG00000132326,PER2,14521
ENSG00000000005,TNMD,14522
ENSG00000183186,C2CD4C,14523
ENSG00000135333,EPHA7,14524
ENSG00000141378,PTRH2,14525
ENSG00000107758,PPP3CB,14526
ENSG00000170632,ARMC10,14527
ENSG00000239571,IGKV2D-30,14528
ENSG00000239571,IGKV2D-30,14529
ENSG00000239571,IGKV2D-30,14530
ENSG00000166091,CMTM5,14531
ENSG00000062716,VMP1,14532
ENSG00000113580,NR3C1,14533
ENSG00000171189,GRIK1,14534
ENSG00000111057,KRT18,14535
ENSG00000136003,ISCU,14536
ENSG00000070159,PTPN3,14537
ENSG00000162368,CMPK1,14538
ENSG00000178585,CTNNBIP1,14539
ENSG00000149503,INCENP,14540
ENSG00000144485,HES6,14541
ENSG00000181634,TNFSF15,14542
ENSG00000054598,FOXC1,14543
ENSG00000255223,OR5M11,14544
ENSG00000255223,OR5M11,14545
ENSG00000129990,SYT5,14546
ENSG00000170421,KRT8,14547
ENSG00000254834,OR5M10,14548
ENSG00000254834,OR5M10,14549
ENSG00000084628,NKAIN1,14550
ENSG00000188800,TMCO2,14551
ENSG00000255012,OR5M1,14552
ENSG00000255012,OR5M1,14553
ENSG00000109758,HGFAC,14554
ENSG00000150628,SPATA4,14555
ENSG00000106605,BLVRA,14556
ENSG00000225523,IGKV6D-21,14557
ENSG00000225523,IGKV6D-21,14558
ENSG00000225523,IGKV6D-21,14559
ENSG00000225523,IGKV6D-21,14560
ENSG00000225523,IGKV6D-21,14561
ENSG00000126214,KLC1,14562
ENSG00000146587,RBAK,14563
ENSG00000185164,NOMO2,14564
ENSG00000111704,NANOG,14565
ENSG00000105146,AURKC,14566
ENSG00000104824,HNRNPL,14567
ENSG00000177453,NIM1K,14568
ENSG00000196900,TEX43,14569
ENSG00000131051,RBM39,14570
ENSG00000156515,HK1,14571
ENSG00000164122,ASB5,14572
ENSG00000171478,SPACA5B,14573
ENSG00000181378,CFAP65,14574
ENSG00000136877,FPGS,14575
ENSG00000022556,NLRP2,14576
ENSG00000122367,LDB3,14577
ENSG00000125304,TM9SF2,14578
ENSG00000115414,FN1,14579
ENSG00000115241,PPM1G,14580
ENSG00000064932,SBNO2,14581
ENSG00000158710,TAGLN2,14582
ENSG00000132313,MRPL35,14583
ENSG00000178997,EXD1,14584
ENSG00000041982,TNC,14585
ENSG00000104881,PPP1R13L,14586
ENSG00000205593,DENND6B,14587
ENSG00000156273,BACH1,14588
ENSG00000178053,MLF1,14589
ENSG00000160256,FAM207A,14590
ENSG00000183160,TMEM119,14591
ENSG00000000938,FGR,14592
ENSG00000124557,BTN1A1,14593
ENSG00000110876,SELPLG,14594
ENSG00000140382,HMG20A,14595
ENSG00000162604,TM2D1,14596
ENSG00000182963,GJC1,14597
ENSG00000183715,OPCML,14598
ENSG00000178537,SLC25A20,14599
ENSG00000185760,KCNQ5,14600
ENSG00000106608,URGCP,14601
ENSG00000085552,IGSF9,14602
ENSG00000139625,MAP3K12,14603
ENSG00000154310,TNIK,14604
ENSG00000084073,ZMPSTE24,14605
ENSG00000091844,RGS17,14606
ENSG00000164659,KIAA1324L,14607
ENSG00000125740,FOSB,14608
ENSG00000106443,PHF14,14609
ENSG00000154642,C21orf91,14610
ENSG00000104823,ECH1,14611
ENSG00000129128,SPCS3,14612
ENSG00000129128,SPCS3,14613
ENSG00000062582,MRPS24,14614
ENSG00000187446,CHP1,14615
ENSG00000124939,SCGB2A1,14616
ENSG00000123159,GIPC1,14617
ENSG00000147654,EBAG9,14618
ENSG00000158186,MRAS,14619
ENSG00000197111,PCBP2,14620
ENSG00000147804,SLC39A4,14621
ENSG00000162723,SLAMF9,14622
ENSG00000152315,KCNK13,14623
ENSG00000125703,ATG4C,14624
ENSG00000167074,TEF,14625
ENSG00000107242,PIP5K1B,14626
ENSG00000165629,ATP5F1C,14627
ENSG00000114268,PFKFB4,14628
ENSG00000101294,HM13,14629
ENSG00000183864,TOB2,14630
ENSG00000117877,CD3EAP,14631
ENSG00000067365,METTL22,14632
ENSG00000231924,PSG1,14633
ENSG00000231924,PSG1,14634
ENSG00000231924,PSG1,14635
ENSG00000177807,KCNJ10,14636
ENSG00000267110,AC010327.2,14637
ENSG00000131379,C3orf20,14638
ENSG00000146109,ABT1,14639
ENSG00000131037,EPS8L1,14640
ENSG00000171873,ADRA1D,14641
ENSG00000197245,FAM110D,14642
ENSG00000143315,PIGM,14643
ENSG00000282872,C1orf232,14644
ENSG00000162728,KCNJ9,14645
ENSG00000112146,FBXO9,14646
ENSG00000040731,CDH10,14647
ENSG00000186790,FOXE3,14648
ENSG00000112972,HMGCS1,14649
ENSG00000186564,FOXD2,14650
ENSG00000103316,CRYM,14651
ENSG00000169777,TAS2R1,14652
ENSG00000106952,TNFSF8,14653
ENSG00000119508,NR4A3,14654
ENSG00000103522,IL21R,14655
ENSG00000187866,FAM122A,14656
ENSG00000110880,CORO1C,14657
ENSG00000269113,TRABD2B,14658
ENSG00000211625,IGKV3D-20,14659
ENSG00000162522,KIAA1522,14660
ENSG00000224041,IGKV3D-15,14661
ENSG00000103429,BFAR,14662
ENSG00000241244,IGKV1D-16,14663
ENSG00000241244,IGKV1D-16,14664
ENSG00000241244,IGKV1D-16,14665
ENSG00000112742,TTK,14666
ENSG00000114125,RNF7,14667
ENSG00000114125,RNF7,14668
ENSG00000173210,ABLIM3,14669
ENSG00000211626,IGKV6D-41,14670
ENSG00000211626,IGKV6D-41,14671
ENSG00000211626,IGKV6D-41,14672
ENSG00000211626,IGKV6D-41,14673
ENSG00000211626,IGKV6D-41,14674
ENSG00000121005,CRISPLD1,14675
ENSG00000163947,ARHGEF3,14676
ENSG00000165138,ANKS6,14677
ENSG00000100225,FBXO7,14678
ENSG00000242766,IGKV1D-17,14679
ENSG00000242766,IGKV1D-17,14680
ENSG00000242766,IGKV1D-17,14681
ENSG00000155506,LARP1,14682
ENSG00000164924,YWHAZ,14683
ENSG00000215203,GRXCR1,14684
ENSG00000172771,EFCAB12,14685
ENSG00000172464,OR5AP2,14686
ENSG00000175311,ANKS4B,14687
ENSG00000005108,THSD7A,14688
ENSG00000172459,OR5AR1,14689
ENSG00000112144,ICK,14690
ENSG00000150630,VEGFC,14691
ENSG00000204815,TTC25,14692
ENSG00000198863,RUNDC1,14693
ENSG00000181315,ZNF322,14694
ENSG00000137404,NRM,14695
ENSG00000124237,C20orf85,14696
ENSG00000147408,CSGALNACT1,14697
ENSG00000100216,TOMM22,14698
ENSG00000107186,MPDZ,14699
ENSG00000100170,SLC5A1,14700
ENSG00000174914,OR9G1,14701
ENSG00000174914,OR9G1,14702
ENSG00000174914,OR9G1,14703
ENSG00000101974,ATP11C,14704
ENSG00000259303,IGHV2OR16-5,14705
ENSG00000259303,IGHV2OR16-5,14706
ENSG00000259303,IGHV2OR16-5,14707
ENSG00000259303,IGHV2OR16-5,14708
ENSG00000259303,IGHV2OR16-5,14709
ENSG00000259303,IGHV2OR16-5,14710
ENSG00000259303,IGHV2OR16-5,14711
ENSG00000259303,IGHV2OR16-5,14712
ENSG00000259303,IGHV2OR16-5,14713
ENSG00000167178,ISLR2,14714
ENSG00000110484,SCGB2A2,14715
ENSG00000139200,PIANP,14716
ENSG00000100410,PHF5A,14717
ENSG00000060688,SNRNP40,14718
ENSG00000169570,DTWD2,14719
ENSG00000133687,TMTC1,14720
ENSG00000242265,PEG10,14721
ENSG00000196811,CHRNG,14722
ENSG00000120708,TGFBI,14723
ENSG00000133124,IRS4,14724
ENSG00000088053,GP6,14725
ENSG00000172421,EFCAB3,14726
ENSG00000166902,MRPL16,14727
ENSG00000127995,CASD1,14728
ENSG00000153823,PID1,14729
ENSG00000124227,ANKRD60,14730
ENSG00000142684,ZNF593,14731
ENSG00000168434,COG7,14732
ENSG00000172457,OR9G4,14733
ENSG00000172457,OR9G4,14734
ENSG00000112699,GMDS,14735
ENSG00000132849,PATJ,14736
ENSG00000141744,PNMT,14737
ENSG00000198087,CD2AP,14738
ENSG00000278053,DDX52,14739
ENSG00000104147,OIP5,14740
ENSG00000163636,PSMD6,14741
ENSG00000126752,SSX1,14742
ENSG00000126752,SSX1,14743
ENSG00000126752,SSX1,14744
ENSG00000126752,SSX1,14745
ENSG00000126752,SSX1,14746
ENSG00000126752,SSX1,14747
ENSG00000126752,SSX1,14748
ENSG00000126752,SSX1,14749
ENSG00000126752,SSX1,14750
ENSG00000126752,SSX1,14751
ENSG00000126752,SSX1,14752
ENSG00000126752,SSX1,14753
ENSG00000126752,SSX1,14754
ENSG00000126752,SSX1,14755
ENSG00000162729,IGSF8,14756
ENSG00000285920,AC087721.2,14757
ENSG00000100379,KCTD17,14758
ENSG00000124783,SSR1,14759
ENSG00000137804,NUSAP1,14760
ENSG00000165583,SSX5,14761
ENSG00000165583,SSX5,14762
ENSG00000165583,SSX5,14763
ENSG00000165583,SSX5,14764
ENSG00000165583,SSX5,14765
ENSG00000165583,SSX5,14766
ENSG00000165583,SSX5,14767
ENSG00000165583,SSX5,14768
ENSG00000165583,SSX5,14769
ENSG00000165583,SSX5,14770
ENSG00000165583,SSX5,14771
ENSG00000165583,SSX5,14772
ENSG00000165583,SSX5,14773
ENSG00000165583,SSX5,14774
ENSG00000170412,GPRC5C,14775
ENSG00000157510,AFAP1L1,14776
ENSG00000172869,DMXL1,14777
ENSG00000145040,UCN2,14778
ENSG00000154447,SH3RF1,14779
ENSG00000129009,ISLR,14780
ENSG00000127990,SGCE,14781
ENSG00000134812,CBLIF,14782
ENSG00000069764,PLA2G10,14783
ENSG00000101412,E2F1,14784
ENSG00000018625,ATP1A2,14785
ENSG00000130699,TAF4,14786
ENSG00000168256,NKIRAS2,14787
ENSG00000100221,JOSD1,14788
ENSG00000131368,MRPS25,14789
ENSG00000214866,DCDC2C,14790
