tracking_id,Gene_symbol,PairingNumber
ENSMUSG00000071341,Egr4,16597
ENSMUSG00000071909,Nutm2,16598
ENSMUSG00000028884,Rpa2,16599
ENSMUSG00000030730,Atp2a1,16600
ENSMUSG00000005054,Cstb,16601
ENSMUSG00000003949,Hlf,16602
ENSMUSG00000023755,Rhebl1,16603
ENSMUSG00000069372,Ctxn3,16604
ENSMUSG00000061048,Cdh3,16605
ENSMUSG00000045691,Thtpa,16606
ENSMUSG00000024679,Ms4a6d,16607
ENSMUSG00000024677,Ms4a6b,16608
ENSMUSG00000079419,Ms4a6c,16609
ENSMUSG00000054863,Tafa5,16610
ENSMUSG00000004207,Psap,16611
ENSMUSG00000029695,Aass,16612
ENSMUSG00000099398,Ms4a14,16613
ENSMUSG00000023930,Crisp2,16614
ENSMUSG00000023000,Dhh,16615
ENSMUSG00000029190,D5Ertd579e,16616
ENSMUSG00000040701,Ap1g2,16617
ENSMUSG00000035270,Impg2,16618
ENSMUSG00000027778,Ift80,16619
ENSMUSG00000037820,Tgm2,16620
ENSMUSG00000063058,Prr23a2,16621
ENSMUSG00000091080,Prr23a1,16622
ENSMUSG00000090470,Prr23a3,16623
ENSMUSG00000074123,7420426K07Rik,16624
ENSMUSG00000028629,Exo5,16625
ENSMUSG00000032458,Copb2,16626
ENSMUSG00000097328,Tnfsf12,16627
ENSMUSG00000033356,Pus7l,16628
ENSMUSG00000051000,Fam160a1,16629
ENSMUSG00000033278,Ptprm,16630
ENSMUSG00000074377,Sult2a4,16631
ENSMUSG00000070810,Sult2a6,16632
ENSMUSG00000078799,Sult2a5,16633
ENSMUSG00000030378,Sult2a8,16634
ENSMUSG00000094156,Sult2a7,16635
ENSMUSG00000070811,Sult2a2,16636
ENSMUSG00000074375,Sult2a3,16637
ENSMUSG00000078798,Sult2a1,16638
ENSMUSG00000002332,Dhrs1,16639
ENSMUSG00000018752,Tnfsfm13,16640
ENSMUSG00000039735,Fnbp1l,16641
ENSMUSG00000057337,Chst3,16642
ENSMUSG00000031788,Kifc3,16643
ENSMUSG00000074378,Bsph1,16644
ENSMUSG00000029126,Nsg1,16645
ENSMUSG00000058297,Spock2,16646
ENSMUSG00000054191,Klf1,16647
ENSMUSG00000004056,Akt2,16648
ENSMUSG00000027651,Rprd1b,16649
ENSMUSG00000049550,Clip1,16650
ENSMUSG00000029998,Pcyox1,16651
ENSMUSG00000002064,Sdf2,16652
ENSMUSG00000035148,Gpr33,16653
ENSMUSG00000047793,Sned1,16654
ENSMUSG00000063058,Prr23a2,16655
ENSMUSG00000091080,Prr23a1,16656
ENSMUSG00000090470,Prr23a3,16657
ENSMUSG00000074123,7420426K07Rik,16658
ENSMUSG00000040472,Rabggta,16659
ENSMUSG00000063058,Prr23a2,16660
ENSMUSG00000091080,Prr23a1,16661
ENSMUSG00000090470,Prr23a3,16662
ENSMUSG00000074123,7420426K07Rik,16663
ENSMUSG00000032459,Mrps22,16664
ENSMUSG00000006281,Tep1,16665
ENSMUSG00000026718,Stam,16666
ENSMUSG00000042523,Dnal1,16667
ENSMUSG00000009580,Odam,16668
ENSMUSG00000028121,Bcar3,16669
ENSMUSG00000105547,Iglc3,16670
ENSMUSG00000076937,Iglc2,16671
ENSMUSG00000106039,Iglc4,16672
ENSMUSG00000105906,Iglc1,16673
ENSMUSG00000029125,Stx18,16674
ENSMUSG00000016356,Col20a1,16675
ENSMUSG00000105547,Iglc3,16676
ENSMUSG00000076937,Iglc2,16677
ENSMUSG00000106039,Iglc4,16678
ENSMUSG00000105906,Iglc1,16679
ENSMUSG00000037855,Zfp365,16680
ENSMUSG00000058925,Ccdc192,16681
ENSMUSG00000105547,Iglc3,16682
ENSMUSG00000076937,Iglc2,16683
ENSMUSG00000106039,Iglc4,16684
ENSMUSG00000105906,Iglc1,16685
ENSMUSG00000045515,Pou3f3,16686
ENSMUSG00000000131,Xpo6,16687
ENSMUSG00000030727,Rabep2,16688
ENSMUSG00000021217,Tshz3,16689
ENSMUSG00000031289,Il13ra2,16690
ENSMUSG00000046999,1110032F04Rik,16691
ENSMUSG00000034317,Trim59,16692
ENSMUSG00000022421,Nptxr,16693
ENSMUSG00000020327,Fgf22,16694
ENSMUSG00000098939,Gm27919,16695
ENSMUSG00000038160,Atg5,16696
ENSMUSG00000029212,Gabrb1,16697
ENSMUSG00000034317,Trim59,16698
ENSMUSG00000105547,Iglc3,16699
ENSMUSG00000076937,Iglc2,16700
ENSMUSG00000106039,Iglc4,16701
ENSMUSG00000105906,Iglc1,16702
ENSMUSG00000030385,2900092C05Rik,16703
ENSMUSG00000053128,Rnf26,16704
ENSMUSG00000072476,Gm9008,16705
ENSMUSG00000111409,Gm49380,16706
ENSMUSG00000027086,Fastkd1,16707
ENSMUSG00000029211,Gabra4,16708
ENSMUSG00000024254,Abcg8,16709
ENSMUSG00000056258,Kcnq3,16710
ENSMUSG00000047143,Dmrta2,16711
ENSMUSG00000028649,Macf1,16712
ENSMUSG00000027500,Stmn2,16713
ENSMUSG00000034349,Smc4,16714
ENSMUSG00000032555,Topbp1,16715
ENSMUSG00000024387,Csnk2b,16716
ENSMUSG00000040505,Abcg5,16717
ENSMUSG00000026273,Mterf4,16718
ENSMUSG00000024538,Ppic,16719
ENSMUSG00000006273,Atp6v1b2,16720
ENSMUSG00000057367,Birc2,16721
ENSMUSG00000030386,Zfp606,16722
ENSMUSG00000024535,Snx24,16723
ENSMUSG00000024576,Csnk1a1,16724
ENSMUSG00000027374,Mrps5,16725
ENSMUSG00000044938,Klhl31,16726
ENSMUSG00000023978,Prph2,16727
ENSMUSG00000005510,Ndufs3,16728
ENSMUSG00000010517,Faf1,16729
ENSMUSG00000059248,Sept9,16730
ENSMUSG00000032553,Srprb,16731
ENSMUSG00000003308,Keap1,16732
ENSMUSG00000089715,Cbx6,16733
ENSMUSG00000032352,Lrrc1,16734
ENSMUSG00000092212,Slc22a13b,16735
ENSMUSG00000074028,Slc22a13,16736
ENSMUSG00000022208,Jph4,16737
ENSMUSG00000034739,Mfrp,16738
ENSMUSG00000028861,Mrps15,16739
ENSMUSG00000000805,Car4,16740
ENSMUSG00000032549,Rab6b,16741
ENSMUSG00000054383,Pnma1,16742
ENSMUSG00000092118,Fancf,16743
ENSMUSG00000015337,Endog,16744
ENSMUSG00000053930,Shisa6,16745
ENSMUSG00000030498,Gas2,16746
ENSMUSG00000079592,C1qtnf5,16747
ENSMUSG00000023349,Clec4n,16748
ENSMUSG00000005716,Pvalb,16749
ENSMUSG00000043807,Ly6g5b,16750
ENSMUSG00000007476,Lrrc8a,16751
ENSMUSG00000099041,Gm28035,16752
ENSMUSG00000060679,Mrps9,16753
ENSMUSG00000105547,Iglc3,16754
ENSMUSG00000076937,Iglc2,16755
ENSMUSG00000106039,Iglc4,16756
ENSMUSG00000105906,Iglc1,16757
ENSMUSG00000035890,Rnf126,16758
ENSMUSG00000042364,Snx18,16759
ENSMUSG00000102018,Iqank1,16760
ENSMUSG00000063235,Ptpmt1,16761
ENSMUSG00000063810,Alms1,16762
ENSMUSG00000038151,Prdm1,16763
ENSMUSG00000092417,Gpank1,16764
ENSMUSG00000045087,S1pr5,16765
ENSMUSG00000039648,Kyat1,16766
ENSMUSG00000046761,Fam83h,16767
ENSMUSG00000039648,Kyat1,16768
ENSMUSG00000005505,Kbtbd4,16769
ENSMUSG00000021033,Gstz1,16770
ENSMUSG00000007659,Bcl2l1,16771
ENSMUSG00000003809,Gcdh,16772
ENSMUSG00000032554,Trf,16773
ENSMUSG00000048878,Hexim1,16774
ENSMUSG00000043372,Hexim2,16775
ENSMUSG00000028348,Cavin4,16776
ENSMUSG00000050912,Tmem123,16777
ENSMUSG00000113949,Scamp4,16778
ENSMUSG00000005649,Cabp5,16779
ENSMUSG00000038816,Ctnnal1,16780
ENSMUSG00000014907,Naf1,16781
ENSMUSG00000005506,Celf1,16782
ENSMUSG00000033411,Ctdspl2,16783
ENSMUSG00000028165,Cisd2,16784
ENSMUSG00000020325,Fstl3,16785
ENSMUSG00000070822,Zscan18,16786
ENSMUSG00000063446,Plppr1,16787
ENSMUSG00000041301,Cftr,16788
ENSMUSG00000050150,Slc9b1,16789
ENSMUSG00000043807,Ly6g5b,16790
ENSMUSG00000034800,Zfp661,16791
ENSMUSG00000000303,Cdh1,16792
ENSMUSG00000036437,Npy1r,16793
ENSMUSG00000025260,Hsd17b10,16794
ENSMUSG00000003824,Syce2,16795
ENSMUSG00000053929,Cyhr1,16796
ENSMUSG00000066640,Fbxl18,16797
ENSMUSG00000037325,Bbs7,16798
ENSMUSG00000006599,Gtf2h1,16799
ENSMUSG00000031629,Cenpu,16800
ENSMUSG00000044014,Npy5r,16801
ENSMUSG00000032776,Mctp2,16802
ENSMUSG00000035131,Brinp3,16803
ENSMUSG00000034785,Dio1,16804
ENSMUSG00000038827,Abitram,16805
ENSMUSG00000043659,Npsr1,16806
ENSMUSG00000001622,Csn3,16807
ENSMUSG00000028271,Gtf2b,16808
ENSMUSG00000031290,Lrch2,16809
ENSMUSG00000070280,Slc22a14,16810
ENSMUSG00000058022,Adtrp,16811
ENSMUSG00000007907,Cabs1,16812
ENSMUSG00000039660,Spout1,16813
ENSMUSG00000073894,Rbmxl2,16814
ENSMUSG00000035370,Gm49322,16815
ENSMUSG00000113640,Adat3,16816
ENSMUSG00000026303,Mlph,16817
ENSMUSG00000001901,Kcnh6,16818
ENSMUSG00000071715,Ncf4,16819
ENSMUSG00000003154,Foxj2,16820
ENSMUSG00000043460,Elfn2,16821
ENSMUSG00000018479,1700125H20Rik,16822
ENSMUSG00000038225,Primpol,16823
ENSMUSG00000042507,Elmsan1,16824
ENSMUSG00000032342,Mto1,16825
ENSMUSG00000038453,Srcin1,16826
ENSMUSG00000025433,Crisp3,16827
ENSMUSG00000025431,Crisp1,16828
ENSMUSG00000000804,Usp32,16829
ENSMUSG00000034994,Eef2,16830
ENSMUSG00000022762,Ncam2,16831
ENSMUSG00000042978,Sbk1,16832
ENSMUSG00000026360,Rgs2,16833
ENSMUSG00000009070,Rsph14,16834
ENSMUSG00000021945,Zmym2,16835
ENSMUSG00000003948,Mmd,16836
ENSMUSG00000036430,Tbcc,16837
ENSMUSG00000032890,Rims3,16838
ENSMUSG00000019312,Grb7,16839
ENSMUSG00000022680,Pdxdc1,16840
ENSMUSG00000022964,Tmem50b,16841
ENSMUSG00000031233,Pgk2,16842
ENSMUSG00000040009,Gnaz,16843
ENSMUSG00000024491,Rbm27,16844
ENSMUSG00000051079,Rgs13,16845
ENSMUSG00000052738,Suclg1,16846
ENSMUSG00000024491,Rbm27,16847
ENSMUSG00000061080,Lsamp,16848
ENSMUSG00000046897,Zfp740,16849
ENSMUSG00000049354,Dcaf7,16850
ENSMUSG00000069378,Prdm6,16851
ENSMUSG00000035142,Nubpl,16852
ENSMUSG00000030034,Ino80b,16853
ENSMUSG00000026357,Rgs18,16854
ENSMUSG00000028868,Wasf2,16855
ENSMUSG00000030035,Wbp1,16856
ENSMUSG00000039653,Baat,16857
ENSMUSG00000023044,Csad,16858
ENSMUSG00000030067,Foxp1,16859
ENSMUSG00000033847,Pla2g4c,16860
ENSMUSG00000039128,Cdc123,16861
ENSMUSG00000024497,Pou4f3,16862
ENSMUSG00000099168,Gm27717,16863
ENSMUSG00000030144,Clec4d,16864
ENSMUSG00000022965,Ifngr2,16865
ENSMUSG00000098509,Rgs21,16866
ENSMUSG00000031504,Rab20,16867
ENSMUSG00000026358,Rgs1,16868
ENSMUSG00000041907,Gpr45,16869
ENSMUSG00000057894,Zfp329,16870
ENSMUSG00000110344,Gm45716,16871
ENSMUSG00000022999,Lmbr1l,16872
ENSMUSG00000022526,Zfp251,16873
ENSMUSG00000036306,Lzts1,16874
ENSMUSG00000053799,Exoc6,16875
ENSMUSG00000016382,Pls3,16876
ENSMUSG00000002052,Supt6,16877
ENSMUSG00000031505,Naxd,16878
ENSMUSG00000021127,Zfp36l1,16879
ENSMUSG00000061531,Tmem236,16880
ENSMUSG00000026975,Dph7,16881
ENSMUSG00000020687,Cdc27,16882
ENSMUSG00000086962,Gm12248,16883
ENSMUSG00000055639,Dach1,16884
ENSMUSG00000070939,Tgfbrap1,16885
ENSMUSG00000030034,Ino80b,16886
ENSMUSG00000021514,Zfp369,16887
ENSMUSG00000058638,Zfp110,16888
ENSMUSG00000069020,Urm1,16889
ENSMUSG00000062963,Ufc1,16890
ENSMUSG00000029427,Zcchc8,16891
ENSMUSG00000054523,Ms4a5,16892
ENSMUSG00000035133,Arhgap5,16893
ENSMUSG00000002409,Dyrk1b,16894
ENSMUSG00000053483,Usp21,16895
ENSMUSG00000040552,C3ar1,16896
ENSMUSG00000005251,Ripk4,16897
ENSMUSG00000018914,Il3,16898
ENSMUSG00000048047,Zbtb33,16899
ENSMUSG00000019970,Sgk1,16900
ENSMUSG00000028633,Ctps,16901
ENSMUSG00000034151,Zbbx,16902
ENSMUSG00000025816,Sec61a2,16903
ENSMUSG00000022515,Anks3,16904
ENSMUSG00000093804,Olfr1303,16905
ENSMUSG00000069763,Tmem100,16906
ENSMUSG00000092009,Myh15,16907
ENSMUSG00000031737,Irx5,16908
ENSMUSG00000039050,Osbpl2,16909
ENSMUSG00000020642,Rnf144a,16910
ENSMUSG00000000416,Cttnbp2,16911
ENSMUSG00000057103,Nat8f1,16912
ENSMUSG00000068299,Nat8f4,16913
ENSMUSG00000079495,Nat8f6,16914
ENSMUSG00000079494,Nat8f5,16915
ENSMUSG00000030004,Nat8,16916
ENSMUSG00000033634,Nat8f2,16917
ENSMUSG00000089694,Nat8f7,16918
ENSMUSG00000051262,Nat8f3,16919
ENSMUSG00000042379,Esm1,16920
ENSMUSG00000057103,Nat8f1,16921
ENSMUSG00000068299,Nat8f4,16922
ENSMUSG00000079495,Nat8f6,16923
ENSMUSG00000079494,Nat8f5,16924
ENSMUSG00000030004,Nat8,16925
ENSMUSG00000033634,Nat8f2,16926
ENSMUSG00000089694,Nat8f7,16927
ENSMUSG00000051262,Nat8f3,16928
ENSMUSG00000042385,Gzmk,16929
ENSMUSG00000025510,Cd151,16930
ENSMUSG00000031738,Irx6,16931
ENSMUSG00000001281,Itgb7,16932
ENSMUSG00000029422,Rsrc2,16933
ENSMUSG00000010760,Phlda2,16934
ENSMUSG00000011884,Gltp,16935
ENSMUSG00000055401,Fbxo6,16936
ENSMUSG00000057469,E2f6,16937
ENSMUSG00000054034,Tceal5,16938
ENSMUSG00000044550,Tceal3,16939
ENSMUSG00000031409,Tceal6,16940
ENSMUSG00000036568,Bicral,16941
ENSMUSG00000063172,Hspb11,16942
ENSMUSG00000051176,Zfp42,16943
ENSMUSG00000027132,Katnbl1,16944
ENSMUSG00000030662,Ipo5,16945
ENSMUSG00000020323,Prss57,16946
ENSMUSG00000049536,Tceal1,16947
ENSMUSG00000107252,Gm5767,16948
ENSMUSG00000040726,Hesx1,16949
ENSMUSG00000018481,Appbp2,16950
ENSMUSG00000018623,Mmp7,16951
ENSMUSG00000020175,Rab36,16952
ENSMUSG00000007892,Rplp1,16953
ENSMUSG00000001983,Taco1,16954
ENSMUSG00000032306,Mpi,16955
ENSMUSG00000066838,Zfp772,16956
ENSMUSG00000062116,Zfp954,16957
ENSMUSG00000063535,Zfp773,16958
ENSMUSG00000031143,Ccdc22,16959
ENSMUSG00000027099,Mtx2,16960
ENSMUSG00000039187,Fanci,16961
ENSMUSG00000067610,Klri1,16962
ENSMUSG00000043932,Klri2,16963
ENSMUSG00000050241,Klre1,16964
ENSMUSG00000047720,4922502D21Rik,16965
ENSMUSG00000071158,Gm156,16966
ENSMUSG00000063605,Ccdc102a,16967
ENSMUSG00000026211,Obsl1,16968
ENSMUSG00000039756,Dnttip2,16969
ENSMUSG00000031197,Vbp1,16970
ENSMUSG00000067610,Klri1,16971
ENSMUSG00000043932,Klri2,16972
ENSMUSG00000050241,Klre1,16973
ENSMUSG00000047720,4922502D21Rik,16974
ENSMUSG00000071158,Gm156,16975
ENSMUSG00000067610,Klri1,16976
ENSMUSG00000043932,Klri2,16977
ENSMUSG00000050241,Klre1,16978
ENSMUSG00000047720,4922502D21Rik,16979
ENSMUSG00000071158,Gm156,16980
ENSMUSG00000020553,Pctp,16981
ENSMUSG00000042688,Mapk6,16982
ENSMUSG00000057278,Snrpg,16983
ENSMUSG00000005202,Shbg,16984
ENSMUSG00000032897,Nfyc,16985
ENSMUSG00000049493,Pls1,16986
ENSMUSG00000039556,Ppp1r3f,16987
ENSMUSG00000050553,Gk2,16988
ENSMUSG00000023055,Calcoco1,16989
ENSMUSG00000021366,Hivep1,16990
ENSMUSG00000042487,Leo1,16991
ENSMUSG00000025519,Tktl2,16992
ENSMUSG00000067610,Klri1,16993
ENSMUSG00000043932,Klri2,16994
ENSMUSG00000050241,Klre1,16995
ENSMUSG00000047720,4922502D21Rik,16996
ENSMUSG00000071158,Gm156,16997
ENSMUSG00000039521,Foxp3,16998
ENSMUSG00000046402,Rbp1,16999
ENSMUSG00000018620,Mmp20,17000
ENSMUSG00000030530,Furin,17001
ENSMUSG00000076439,Mog,17002
ENSMUSG00000031422,Morf4l2,17003
ENSMUSG00000026974,Zmynd19,17004
ENSMUSG00000025817,Nudt5,17005
ENSMUSG00000058587,Tmod3,17006
ENSMUSG00000032456,Nmnat3,17007
ENSMUSG00000038489,Polr2l,17008
ENSMUSG00000030402,Ppm1n,17009
ENSMUSG00000035799,Twist1,17010
ENSMUSG00000032968,Inha,17011
ENSMUSG00000023460,Rab12,17012
ENSMUSG00000027347,Rasgrp1,17013
ENSMUSG00000041890,Git2,17014
ENSMUSG00000091490,Triml2,17015
ENSMUSG00000046518,Ferd3l,17016
ENSMUSG00000033149,Phldb2,17017
ENSMUSG00000021367,Edn1,17018
ENSMUSG00000040289,Hey1,17019
ENSMUSG00000025762,Larp1b,17020
ENSMUSG00000059883,Irak4,17021
ENSMUSG00000039100,March6,17022
ENSMUSG00000020561,Twistnb,17023
ENSMUSG00000022682,Rrn3,17024
ENSMUSG00000057497,Fam136a,17025
ENSMUSG00000037904,Ankrd9,17026
ENSMUSG00000024120,Lrpprc,17027
ENSMUSG00000040322,Slc25a24,17028
ENSMUSG00000021275,Tecpr2,17029
ENSMUSG00000030401,Rtn2,17030
ENSMUSG00000028527,Ak4,17031
ENSMUSG00000018189,Uchl5,17032
ENSMUSG00000052105,Mtcl1,17033
ENSMUSG00000044018,Mrpl50,17034
ENSMUSG00000039634,Zfp189,17035
ENSMUSG00000047907,Tshz2,17036
ENSMUSG00000033295,Ptprf,17037
ENSMUSG00000032454,Rbp2,17038
ENSMUSG00000031789,Cngb1,17039
ENSMUSG00000061032,Rrp1,17040
ENSMUSG00000048582,Gja3,17041
ENSMUSG00000031202,Rab39b,17042
ENSMUSG00000000711,Rab5b,17043
ENSMUSG00000054008,Ndst1,17044
ENSMUSG00000096257,Ccer2,17045
ENSMUSG00000036502,Tmem255a,17046
ENSMUSG00000020525,Ppm1d,17047
ENSMUSG00000078451,Ppil6,17048
ENSMUSG00000028307,Aldob,17049
ENSMUSG00000033166,Dis3,17050
ENSMUSG00000026712,Mrc1,17051
ENSMUSG00000022681,Ntan1,17052
ENSMUSG00000032011,Thy1,17053
ENSMUSG00000032305,Fam219b,17054
ENSMUSG00000039763,Dnajc28,17055
ENSMUSG00000023942,Slc29a1,17056
ENSMUSG00000018761,Mpdu1,17057
ENSMUSG00000023094,Msrb2,17058
ENSMUSG00000061577,Adgrg5,17059
ENSMUSG00000028124,Gclm,17060
ENSMUSG00000028859,Csf3r,17061
ENSMUSG00000029213,Commd8,17062
ENSMUSG00000037683,Armc3,17063
ENSMUSG00000032010,Usp2,17064
ENSMUSG00000005413,Hmox1,17065
ENSMUSG00000087141,Plcxd2,17066
ENSMUSG00000021713,Ppwd1,17067
ENSMUSG00000042320,Prox2,17068
ENSMUSG00000029697,Fezf1,17069
ENSMUSG00000043439,Epop,17070
ENSMUSG00000021244,Ylpm1,17071
ENSMUSG00000026933,Camsap1,17072
ENSMUSG00000041949,Tango6,17073
ENSMUSG00000030142,Clec4e,17074
ENSMUSG00000038437,Mllt6,17075
ENSMUSG00000038116,Phf20,17076
ENSMUSG00000039005,Tlr4,17077
ENSMUSG00000032839,Trpc1,17078
ENSMUSG00000027699,Ect2,17079
ENSMUSG00000022358,Fbxo32,17080
ENSMUSG00000045903,Npas4,17081
ENSMUSG00000022070,Bora,17082
ENSMUSG00000027577,Chrna4,17083
ENSMUSG00000044122,Proca1,17084
ENSMUSG00000029580,Actb,17085
ENSMUSG00000037692,Ahdc1,17086
ENSMUSG00000060397,Zfp128,17087
ENSMUSG00000024987,Cyp26a1,17088
ENSMUSG00000039611,Tmem246,17089
ENSMUSG00000034139,Serpini2,17090
ENSMUSG00000004187,Kifc2,17091
ENSMUSG00000062432,Cyp26c1,17092
ENSMUSG00000046201,Scaf8,17093
ENSMUSG00000039176,Polg,17094
ENSMUSG00000002820,Atg4d,17095
ENSMUSG00000012123,Crybg2,17096
ENSMUSG00000046352,Gjb2,17097
ENSMUSG00000009681,Bcr,17098
ENSMUSG00000029534,St7,17099
ENSMUSG00000055805,Fmnl1,17100
ENSMUSG00000021870,Slmap,17101
ENSMUSG00000090812,Samd15,17102
ENSMUSG00000016624,Phf21b,17103
ENSMUSG00000022064,Pibf1,17104
ENSMUSG00000034111,Tmed8,17105
ENSMUSG00000022375,Lrrc6,17106
ENSMUSG00000104301,Wdr49,17107
ENSMUSG00000029134,Plb1,17108
ENSMUSG00000033837,Foxh1,17109
ENSMUSG00000025551,Fgf14,17110
ENSMUSG00000049588,Ccdc69,17111
ENSMUSG00000024673,Ms4a1,17112
ENSMUSG00000035047,Kri1,17113
ENSMUSG00000027716,Trpc3,17114
ENSMUSG00000019822,Smpd2,17115
ENSMUSG00000036352,Ubac1,17116
ENSMUSG00000036949,Slc39a12,17117
ENSMUSG00000018199,Ro60,17118
ENSMUSG00000032925,Itgbl1,17119
ENSMUSG00000000594,Gm2a,17120
ENSMUSG00000031563,Wwc2,17121
ENSMUSG00000041287,Sox15,17122
ENSMUSG00000027131,Emc4,17123
ENSMUSG00000018916,Csf2,17124
ENSMUSG00000033186,Mzt1,17125
ENSMUSG00000032033,Barx2,17126
ENSMUSG00000028551,Cdkn2c,17127
ENSMUSG00000004934,Pias4,17128
ENSMUSG00000059796,Eif4a1,17129
ENSMUSG00000054715,Zscan22,17130
ENSMUSG00000018595,Glra4,17131
ENSMUSG00000101031,Ms4a12,17132
ENSMUSG00000023800,Tiam2,17133
ENSMUSG00000071604,Fam189a2,17134
ENSMUSG00000060491,4930522H14Rik,17135
ENSMUSG00000024131,Slc3a1,17136
ENSMUSG00000044787,Spata32,17137
ENSMUSG00000068457,Uty,17138
ENSMUSG00000045349,Sh2d5,17139
ENSMUSG00000096764,Gm21985,17140
ENSMUSG00000027130,Slc12a6,17141
ENSMUSG00000029999,Tgfa,17142
ENSMUSG00000031651,Triml1,17143
ENSMUSG00000022621,Rabl2,17144
ENSMUSG00000034990,Otoa,17145
ENSMUSG00000022142,Nup155,17146
ENSMUSG00000028970,Abcb1b,17147
ENSMUSG00000040584,Abcb1a,17148
ENSMUSG00000041737,Tmem45b,17149
ENSMUSG00000028557,Rnf11,17150
ENSMUSG00000061086,Myl4,17151
ENSMUSG00000020941,Map3k14,17152
ENSMUSG00000054136,Adm2,17153
ENSMUSG00000037095,Lrg1,17154
ENSMUSG00000026972,Arrdc1,17155
ENSMUSG00000022322,Shcbp1,17156
ENSMUSG00000052423,B4galt3,17157
ENSMUSG00000011305,Plin5,17158
ENSMUSG00000030738,Eif3c,17159
ENSMUSG00000014550,Rbsn,17160
ENSMUSG00000046865,Fbl,17161
ENSMUSG00000026932,Nacc2,17162
ENSMUSG00000002781,Tmem143,17163
ENSMUSG00000045948,Mrps12,17164
ENSMUSG00000024376,Epb41l4a,17165
ENSMUSG00000018900,Slc22a5,17166
ENSMUSG00000063652,Slc22a21,17167
ENSMUSG00000031913,Vps4a,17168
ENSMUSG00000070699,Sars2,17169
ENSMUSG00000024127,Prepl,17170
ENSMUSG00000062729,Ppox,17171
ENSMUSG00000030324,Rho,17172
ENSMUSG00000004113,Cacna1b,17173
ENSMUSG00000025774,Crisp4,17174
ENSMUSG00000046691,Chtf8,17175
ENSMUSG00000070699,Sars2,17176
ENSMUSG00000010290,AI597479,17177
ENSMUSG00000025236,Adpgk,17178
ENSMUSG00000020334,Slc22a4,17179
ENSMUSG00000055723,Rras2,17180
ENSMUSG00000020241,Col6a2,17181
ENSMUSG00000020689,Itgb3,17182
ENSMUSG00000047242,Taf9b,17183
ENSMUSG00000065999,Zfp985,17184
ENSMUSG00000086147,Zfp989,17185
ENSMUSG00000078495,Zfp984,17186
ENSMUSG00000067919,Rex2,17187
ENSMUSG00000078497,Zfp978,17188
ENSMUSG00000063383,Zfp947,17189
ENSMUSG00000070605,Zfp992,17190
ENSMUSG00000058186,Zfp980,17191
ENSMUSG00000066009,Zfp987,17192
ENSMUSG00000117284,Gm7072,17193
ENSMUSG00000071267,Zfp942,17194
ENSMUSG00000069743,Zfp820,17195
ENSMUSG00000056300,Zfp981,17196
ENSMUSG00000033972,Zfp944,17197
ENSMUSG00000071266,Zfp946,17198
ENSMUSG00000078500,Zfp986,17199
ENSMUSG00000045699,Gm21411,17200
ENSMUSG00000066000,Zfp979,17201
ENSMUSG00000053347,Zfp943,17202
ENSMUSG00000078546,Zfp995,17203
ENSMUSG00000078503,Zfp990,17204
ENSMUSG00000062518,Zfp534,17205
ENSMUSG00000067928,Zfp760,17206
ENSMUSG00000063245,Zfp993,17207
ENSMUSG00000059142,Zfp945,17208
ENSMUSG00000067916,Zfp991,17209
ENSMUSG00000078498,Zfp988,17210
ENSMUSG00000096433,Zfp994,17211
ENSMUSG00000020689,Itgb3,17212
ENSMUSG00000064061,Dzip3,17213
ENSMUSG00000087679,Tmem250-ps,17214
ENSMUSG00000029414,Kntc1,17215
ENSMUSG00000040213,Kyat3,17216
ENSMUSG00000020388,Pdlim4,17217
ENSMUSG00000031917,Nip7,17218
ENSMUSG00000024846,Cst6,17219
ENSMUSG00000042279,H1foo,17220
ENSMUSG00000016327,Atp1b4,17221
ENSMUSG00000052821,Cysltr1,17222
ENSMUSG00000036915,Kirrel2,17223
ENSMUSG00000025823,Pdia4,17224
ENSMUSG00000054226,Tprkb,17225
ENSMUSG00000055296,Tmem245,17226
ENSMUSG00000026014,Raph1,17227
ENSMUSG00000031919,Tmed6,17228
ENSMUSG00000040838,Gm11639,17229
ENSMUSG00000031916,Cog8,17230
ENSMUSG00000098374,Gm28043,17231
ENSMUSG00000090083,Rnf8,17232
ENSMUSG00000023971,Rrp36,17233
ENSMUSG00000041308,Sntb2,17234
ENSMUSG00000025591,Tma16,17235
ENSMUSG00000035849,Krt222,17236
ENSMUSG00000040231,Syngr4,17237
ENSMUSG00000029706,Pax4,17238
ENSMUSG00000018906,P4ha2,17239
ENSMUSG00000071714,Csf2rb2,17240
ENSMUSG00000071713,Csf2rb,17241
ENSMUSG00000073735,Defb18,17242
ENSMUSG00000069835,Sat2,17243
ENSMUSG00000044788,Fads6,17244
ENSMUSG00000031919,Tmed6,17245
ENSMUSG00000035849,Krt222,17246
ENSMUSG00000031913,Vps4a,17247
ENSMUSG00000031910,Has3,17248
ENSMUSG00000037463,Fbxo27,17249
ENSMUSG00000033031,Cip2a,17250
ENSMUSG00000045288,Ush1g,17251
ENSMUSG00000031731,Ap1g1,17252
ENSMUSG00000041117,Ccdc8,17253
ENSMUSG00000050812,Ecpas,17254
ENSMUSG00000037935,Smarce1,17255
ENSMUSG00000108348,Gm42372,17256
ENSMUSG00000030598,Fbxo17,17257
ENSMUSG00000031916,Cog8,17258
ENSMUSG00000047686,Rtl3,17259
